"date_time","channel","sp_title","category","sport","subsport","gender","length","description"
2026-01-07 15:10:00,"Teledeporte","Copa del Rey",NA,"Copa del Rey",NA,NA,65,"La Copa del Rey, el torneo con más historia del fútbol español, repite formato con eliminatorias a partido único. El Barcelona es el equipo con más títulos en su haber (32), seguido por el Athletic (24) y el Real Madrid (20). Los azulgranas defienden corona."
2026-01-07 16:15:00,"Teledeporte","Copa de la Reina",NA,"Copa del Rey",NA,NA,8,"La Copa de la Reina es el torneo del KO del fútbol femenino español. Todas las eliminatorias se deciden a partido único, incluida la final."
2026-01-07 16:23:00,"Teledeporte","Copa de la Reina",NA,"Copa del Rey",NA,NA,8,"La Copa de la Reina es el torneo del KO del fútbol femenino español. Todas las eliminatorias se deciden a partido único, incluida la final."
2026-01-07 16:30:00,"Teledeporte","Sorteo copa de la Reina: Cuartos de final",NA,"Fútbol",NA,NA,20,"Los duelos de la próxima ronda de la Copa de la Reina Iberdrola se decidirán el miércoles 7 de enero a partir de las 16:30 horas en la Ciudad del Fútbol de Las Rozas"
2026-01-07 16:50:00,"Teledeporte","Deportes TD",NA,"General",NA,NA,5,"Toda la actualidad deportiva nacional e internacional."
2026-01-07 16:55:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,10,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-07 17:05:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,10,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-07 17:25:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,10,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-07 17:40:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,10,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-07 17:55:00,"Teledeporte","Primera División de Fútbol Sala M",NA,"Fútbol sala",NA,NA,120,"España puede presumir de tener la mejor liga del mundo de fútbol sala. 16 equipos conforman la Primera División, ocho de los cuales pelean por el título en los playoffs. El Cartagena, actual campeón, Barcelona, Murcia e Inter son los grandes favoritos al título."
2026-01-07 19:55:00,"Teledeporte","LF Endesa",NA,"Otros",NA,NA,115,"Los 16 mejores equipos femeninos de básquet luchan por el título de liga. La competición se divide en una primera fase regular en la que los mejores clasificados acceden a las eliminatorias por el título. El actual campeón es el Valencia Basket."
2026-01-07 21:50:00,"Teledeporte","Programa Dakar 2026",NA,"Rally Dakar",NA,NA,120,"Un resumen de cada una de las etapas del Dakar."
2026-01-07 23:15:00,"Teledeporte","Estudio Estadio El Debate",NA,"Fútbol",NA,NA,75,"El emblemático espacio futbolístico de Televisión Española debate sobre la actualidad deportiva. Para hacerlo, cuenta con un elenco de especialistas versados en las disputas dialécticas."
2026-01-08 00:30:00,"Teledeporte","Waterpolo Christmas Cup",NA,"Waterpolo",NA,NA,75,"Después de muchísimo tiempo, los aficionados al waterpolo en España pueden disfrutar de la selección masculina en nuestro país. Este torneo amistoso de preparación para el Europeo mide a los de David Martín con Estados Unidos en dos duelos."
2026-01-08 01:45:00,"Teledeporte","Primera División de Fútbol Sala M",NA,"Fútbol sala",NA,NA,90,"España puede presumir de tener la mejor liga del mundo de fútbol sala. 16 equipos conforman la Primera División, ocho de los cuales pelean por el título en los playoffs. El Cartagena, actual campeón, Barcelona, Murcia e Inter son los grandes favoritos al título."
2026-01-08 03:15:00,"Teledeporte","LF Endesa",NA,"Otros",NA,NA,90,"Los 16 mejores equipos femeninos de básquet luchan por el título de liga. La competición se divide en una primera fase regular en la que los mejores clasificados acceden a las eliminatorias por el título. El actual campeón es el Valencia Basket."
2026-01-08 04:45:00,"Teledeporte","Primera División de Fútbol Sala F",NA,"Fútbol sala",NA,NA,120,"Dieciséis equipos componen la Primera Iberdrola de Fútbol Sala, la máxima competición femenina del país. Tras 30 jornadas de liga regular, los cuatro mejores equipos pelean en las eliminatorias por el título. El Futsi de Navalcarnero defiende corona."
2026-01-08 06:45:00,"Teledeporte","Resúmenes LaLiga HyperMotion",NA,"Fútbol",NA,NA,15,"Cada semana, los 22 equipos de la Segunda División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga HyperMotion."
2026-01-08 07:00:00,"Teledeporte","LF Endesa",NA,"Otros",NA,NA,90,"Los 16 mejores equipos femeninos de básquet luchan por el título de liga. La competición se divide en una primera fase regular en la que los mejores clasificados acceden a las eliminatorias por el título. El actual campeón es el Valencia Basket."
2026-01-08 08:25:00,"Teledeporte","Programa Dakar 2026",NA,"Rally Dakar",NA,NA,90,"Un resumen de cada una de las etapas del Dakar."
2026-01-08 09:55:00,"Teledeporte","Campeonato de España de selecciones territoriales de balonmano",NA,"Otros",NA,NA,95,"La gran cita del balonmano base español da su pistoletazo de salida en Girona y Barcelona. Más de 2000 deportistas de las categorías infantil, cadete y juvenil masculino y femenino se dan cita en Catalunya del 2 al 8 de enero."
2026-01-08 11:30:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,15,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-08 11:45:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,15,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-08 11:55:00,"Teledeporte","Campeonato de España de selecciones territoriales de balonmano",NA,"Otros",NA,NA,95,"La gran cita del balonmano base español da su pistoletazo de salida en Girona y Barcelona. Más de 2000 deportistas de las categorías infantil, cadete y juvenil masculino y femenino se dan cita en Catalunya del 2 al 8 de enero."
2026-01-08 13:30:00,"Teledeporte","Estudio Estadio El Debate",NA,"Fútbol",NA,NA,90,"El emblemático espacio futbolístico de Televisión Española debate sobre la actualidad deportiva. Para hacerlo, cuenta con un elenco de especialistas versados en las disputas dialécticas."
2026-01-08 14:45:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,15,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-08 15:00:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,15,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-08 15:15:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,15,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-08 15:30:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,15,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-08 15:40:00,"Teledeporte","Programa Dakar 2026",NA,"Rally Dakar",NA,NA,90,"Un resumen de cada una de las etapas del Dakar."
2026-01-08 17:05:00,"Teledeporte","Deportes TD",NA,"General",NA,NA,5,"Toda la actualidad deportiva nacional e internacional."
2026-01-08 17:10:00,"Teledeporte","Torneo Internacional de España",NA,"Otros",NA,NA,100,"Navarra Arena albergará por primera vez una gran cita de balonmano en la que los Hispanos ultimarán su preparación para el Campeonato de Europa 2026."
2026-01-08 18:50:00,"Teledeporte","Resúmenes LaLiga HyperMotion",NA,"Fútbol",NA,NA,15,"Cada semana, los 22 equipos de la Segunda División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga HyperMotion."
2026-01-08 19:00:00,"Teledeporte","Resúmenes LaLiga HyperMotion",NA,"Fútbol",NA,NA,15,"Cada semana, los 22 equipos de la Segunda División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga HyperMotion."
2026-01-08 19:10:00,"Teledeporte","Resúmenes LaLiga HyperMotion",NA,"Fútbol",NA,NA,15,"Cada semana, los 22 equipos de la Segunda División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga HyperMotion."
2026-01-08 19:20:00,"Teledeporte","Torneo Internacional de España",NA,"Otros",NA,NA,100,"Navarra Arena albergará por primera vez una gran cita de balonmano en la que los Hispanos ultimarán su preparación para el Campeonato de Europa 2026."
2026-01-08 21:00:00,"Teledeporte","Programa Dakar 2026",NA,"Rally Dakar",NA,NA,90,"Un resumen de cada una de las etapas del Dakar."
2026-01-08 22:45:00,"Teledeporte","Estudio Estadio El Debate",NA,"Fútbol",NA,NA,90,"El emblemático espacio futbolístico de Televisión Española debate sobre la actualidad deportiva. Para hacerlo, cuenta con un elenco de especialistas versados en las disputas dialécticas."
2026-01-09 00:18:00,"Teledeporte","Torneo Internacional de España",NA,"Otros",NA,NA,72,"Navarra Arena albergará por primera vez una gran cita de balonmano en la que los Hispanos ultimarán su preparación para el Campeonato de Europa 2026."
2026-01-09 01:30:00,"Teledeporte","Programa Dakar 2026",NA,"Rally Dakar",NA,NA,105,"Un resumen de cada una de las etapas del Dakar."
2026-01-09 03:15:00,"Teledeporte","Primera División de Fútbol Sala M",NA,"Fútbol sala",NA,NA,90,"España puede presumir de tener la mejor liga del mundo de fútbol sala. 16 equipos conforman la Primera División, ocho de los cuales pelean por el título en los playoffs. El Cartagena, actual campeón, Barcelona, Murcia e Inter son los grandes favoritos al título."
2026-01-09 04:45:00,"Teledeporte","Torneo Internacional de España",NA,"Otros",NA,NA,72,"Navarra Arena albergará por primera vez una gran cita de balonmano en la que los Hispanos ultimarán su preparación para el Campeonato de Europa 2026."
2026-01-09 06:00:00,"Teledeporte","Campeonato de España de selecciones territoriales de balonmano",NA,"Otros",NA,NA,80,"La gran cita del balonmano base español da su pistoletazo de salida en Girona y Barcelona. Más de 2000 deportistas de las categorías infantil, cadete y juvenil masculino y femenino se dan cita en Catalunya del 2 al 8 de enero."
2026-01-09 07:20:00,"Teledeporte","Campeonato de España de selecciones territoriales de balonmano",NA,"Otros",NA,NA,80,"La gran cita del balonmano base español da su pistoletazo de salida en Girona y Barcelona. Más de 2000 deportistas de las categorías infantil, cadete y juvenil masculino y femenino se dan cita en Catalunya del 2 al 8 de enero."
2026-01-09 08:50:00,"Teledeporte","Programa Dakar 2026",NA,"Rally Dakar",NA,NA,105,"Un resumen de cada una de las etapas del Dakar."
2026-01-09 10:35:00,"Teledeporte","Torneo Internacional de España",NA,"Otros",NA,NA,72,"Navarra Arena albergará por primera vez una gran cita de balonmano en la que los Hispanos ultimarán su preparación para el Campeonato de Europa 2026."
2026-01-09 11:50:00,"Teledeporte","Vintage a lo Grande",NA,"General",NA,NA,60,"Paco Grande conduce este espacio que profundiza en el archivo documental de Televisión Española. La historia del deporte ilustrada con las imágenes de la época."
2026-01-09 12:50:00,"Teledeporte","Vintage a lo Grande",NA,"General",NA,NA,60,"Paco Grande conduce este espacio que profundiza en el archivo documental de Televisión Española. La historia del deporte ilustrada con las imágenes de la época."
2026-01-09 13:50:00,"Teledeporte","Vintage a lo Grande",NA,"General",NA,NA,60,"Paco Grande conduce este espacio que profundiza en el archivo documental de Televisión Española. La historia del deporte ilustrada con las imágenes de la época."
2026-01-09 14:30:00,"Teledeporte","Estudio Estadio El Debate",NA,"Fútbol",NA,NA,93,"El emblemático espacio futbolístico de Televisión Española debate sobre la actualidad deportiva. Para hacerlo, cuenta con un elenco de especialistas versados en las disputas dialécticas."
2026-01-09 16:00:00,"Teledeporte","Deportes TD",NA,"General",NA,NA,5,"Toda la actualidad deportiva nacional e internacional."
2026-01-09 16:05:00,"Teledeporte","El pebetero",NA,"Juegos Olímpicos",NA,NA,45,"Los y las protagonistas del deporte español se sientan a charlar en un espacio olímpico conducido por Juan Carlos Rivero y acompañado de la mano de cuatro periodistas que aportan miradas diversas y cercanas. Un encuentro semanal con el espíritu olímpico."
2026-01-09 16:50:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,10,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-09 17:00:00,"Teledeporte","Resúmenes LaLiga EA Sports",NA,"Fútbol",NA,NA,10,"Cada semana, los 20 equipos de la Primera División pelean en una de las categorías más igualadas del fútbol mundial. Este espacio repasa los encuentros que se disputan cada jornada en LaLiga."
2026-01-09 17:10:00,"Teledeporte","Torneo Internacional de España",NA,"Otros",NA,NA,72,"Navarra Arena albergará por primera vez una gran cita de balonmano en la que los Hispanos ultimarán su preparación para el Campeonato de Europa 2026."
2026-01-09 18:50:00,"Teledeporte","Liga U",NA,"Otros",NA,NA,130,"Competición sub-22 que tiene como objetivo la formación de los nuevos valores del baloncesto español. 15 equipos disputan esta edición con Real Madrid, Barcelona y Valencia Basket como principales favoritos."
2026-01-09 21:00:00,"Teledeporte","Programa Dakar 2026",NA,"Rally Dakar",NA,NA,105,"Un resumen de cada una de las etapas del Dakar."
